Rank,TID,Technique,Percentage,Reporter,Year,Type,Source
6,T1570,Lateral Tool Transfer,7.69,CISA,2021,Public,https://www.cisa.gov/uscert/ncas/alerts/2021
130,T1571,Non-Standard Port,0.2,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
5,T1571,Non-Standard Port,15.38,CISA,2021,Public,https://www.cisa.gov/uscert/ncas/alerts/2021
48,T1572,Protocol Tunneling,5.4,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
5,T1572,Protocol Tunneling,15.38,CISA,2021,Public,https://www.cisa.gov/uscert/ncas/alerts/2021
15,T1573,Encrypted Channel,15.9,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
6,T1573,Encrypted Channel,7.69,CISA,2021,Public,https://www.cisa.gov/uscert/ncas/alerts/2021
2,T1573.001,Encrypted Channel: Symmetric Cryptography,38.46,CISA,2021,Public,https://www.cisa.gov/uscert/ncas/alerts/2021
15,T1573.002,Encrypted Channel: Asymmetric Cryptography,15.9,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1574,Hijack Execution Flow,3.2,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
75,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,2.4,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
75,T1574.002,Hijack Exectuion Flow: DLL Side-Loading,2.4,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1574.008,Hijack Exectuion Flow: Path Interception by Search Order Hijacking,0.2,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1578,Modify Cloud Compute Infrastructure,0.5,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1578.002,Modify Cloud Compute Infrastructure: Create Cloud Instance,0.5,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1578.003,Modify Cloud Compute Infrastructure: Delete Cloud Instance,0.2,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
6,T0833,Modify Control Logic,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T0836,PLCs,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T0843,Program Download,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T0869,Standard Application Layer Protocol,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T0871,Execution through API,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T0883,Internet Accessible PLC,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T0885,Commonly Used Port,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1001.001,Data Obfuscation: Junk Data,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
18,T1003,OS Credential Dumping,9.25,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1003,OS Credential Dumping,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1003.001,OS Credential Dumping: LSASS Memory,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1003.002,OS Credential Dumping: Security Account Manager,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1003.003,OS Credential Dumping: NTDS,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1003.004,OS Credential Dumping: LSA Secrets,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1003.005,OS Credential Dumping: Cached Domain Credentials,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1005,Data from Local System,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T1007,System Service Discovery,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1007,System Service Discovery,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1008,Fallback Channels,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1010,Application Window Discovery,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
38,T1012,Query Registry,3.96,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1012,Query Registry,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
58,T1014,Rootkit,1.76,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1014,Rootkit,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
45,T1016,System Network Configuration Discovery,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
1,T1016,System Network Configuration Discovery,37.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1018,Remote System Discovery,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1020,Automated Exfiltration,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
52,T1021,Remote Services,2.2,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1021,Remote Services,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1021.001,Remote Services: Remote Desktop Protocol,18.94,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1021.001,Remote Services: Remote Desktop Protocol,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
62,T1021.002,Remote Services: SMB/Windows Admin Shares,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
3,T1021.002,Remote Services: SMB/Windows Admin Shares,13,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
5,T1021.002,Remote Services: SMB/Windows Admin Shares,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1021.004,Remote Services: SSH,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1024,Custom Cryptographic Protocol,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1025,Data from Removable Media,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
1,T1027,Obfuscated Files or Information,31.28,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
2,T1027,Obfuscated Files or Information,31.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1027.001,Obfuscated Files or Information: Binary Padding,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
18,T1027.002,Obfuscated Files or Information: Software Packing,9.25,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1027.002,Obfuscated Files or Information: Software Packing,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1027.003,Obfuscated Files or Information: Steganography,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
27,T1033,System Owner/User Discovery,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
3,T1033,System Owner/User Discovery,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
69,T1036,Masquerading,0.88,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1036,Masquerading,7,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
6,T1036,Masquerading,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1036.005,Masquerading: Match Legitimate Name or Location,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1037.001,Boot or Logon Initialization Scripts: Logon Script,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T1040,Network Sniffing,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1040,Network Sniffing,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
3,T1041,Exfiltration Over C2 Channel,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1043,Commonly Used Port,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
45,T1046,Network Service Scanning,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1046,Network Service Scanning,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
58,T1047,Windows Management Instrumentation,1.76,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1047,Windows Management Instrumentation,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1047.001,Windows Management Instrumentation: Registry Run Keys / Startup Folder,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
69,T1049,System Network Connections Discovery,0.88,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1049,System Network Connections Discovery,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
12,T1053,Scheduled Task/Job,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
2,T1053,Scheduled Task/Job,13,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
6,T1053,Scheduled Task/Job,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1053.004,Scheduled Task/Job: Launchd,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1053.005,Scheduled Task/Job: Scheduled Task,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
52,T1055,Process Injection,2.2,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
1,T1055,Process Injection,17,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
3,T1055,Process Injection,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1055.001,Process Injection: Dynamic-link Library Injection,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1055.012,Process Injection: Process Hollowing,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T1055.12,Process Injection: Process Hollowing,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1056,Input Capture,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
3,T1056.001,Input Capture: Keylogging,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T1056.004,Input Capture: Credential API Hooking,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1056.004,Input Capture: Credential API Hooking,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
45,T1057,Process Discovery,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
1,T1057,Process Discovery,37.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
2,T1059,Command and Scripting Interpreter,30.4,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
7,T1059,Command and Scripting Interpreter,5,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
6,T1059,Command and Scripting Interpreter,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
3,T1059.001,Command and Scripting Interpreter: PowerShell,28.63,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1059.001,Command and Scripting Interpreter: PowerShell,12,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
1,T1059.001,Command and Scripting Interpreter: PowerShell,37.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
2,T1059.003,Command and Scripting Interpreter: Windows Command Shell,31.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1059.004,Command and Scripting Interpreter: Unix Shell,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1059.005,Command and Scripting Interpreter: Visual Basic,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1059.006,Command and Scripting Interpreter: Python,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1068,Exploitation for Privilege Escalation,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
42,T1069,Permission Groups Discovery,3.52,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1069.001,Permission Groups Discovery: Local Groups,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1069.002,Permission Groups Discovery: Domain Groups,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
27,T1070,Indicator Removal on Host,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1070.003,Indicator Removal on Host: Clear Command History,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
12,T1070.004,Indicator Removal on Host: File Deletion,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
2,T1070.004,Indicator Removal on Host: File Deletion,31.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
38,T1070.006,Indicator Removal on Host: Timestomp,3.96,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1070.006,Indicator Removal on Host: Timestomp,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
16,T1071,Application Layer Protocol,10.13,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1071,Application Layer Protocol,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
3,T1071.001,Application Layer Protocol: Web Protocols,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1071.002,Application Layer Protocol: File Transfer Protocols,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1071.003,Application Layer Protocol: Mail Protocols,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1071.004,Application Layer Protocol: DNS,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1072,Software Deployment Tools,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1074.001,Data Staged: Local Data Staging,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
12,T1078,Valid Accounts,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1078,Valid Accounts,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1078.003,Valid Accounts: Local Accounts,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1078.004,Valid Accounts: Cloud Accounts,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1079,Multilayer Encryption,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1080,Taint Shared Content,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
25,T1082,System Information Discovery,5.73,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
3,T1082,System Information Discovery,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
45,T1083,File and Directory Discovery,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
1,T1083,File and Directory Discovery,37.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
42,T1087,Account Discovery,3.52,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1087,Account Discovery,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1087.001,Account Discovery: Local Account,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1087.002,Account Discovery: Domain Account,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1087.003,Account Discovery: Email Account,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
27,T1090,Proxy,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1090,Proxy,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1090.002,Proxy: External Proxy,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
52,T1090.003,Proxy: Multi-Hop Proxy,2.2,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1090.003,Proxy: Multi-Hop Proxy,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1090.004,Proxy: Domain Fronting,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1091,Replication through Removable Media,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1092,Communication through Removable Media,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1094,Custom Command and Control,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
58,T1095,Non-Application Layer Protocol,1.76,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1095,Non-Application Layer Protocol,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
16,T1098,Account Manipulation,10.13,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1098,Account Manipulation,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1098.002,Account Manipulation: Exchange Email Delegate Permissions,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1101,Data Obfuscation,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1102,Web Service,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1102.001,Web Service: Dead Drop Resolver,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1102.002,Web Service: Bidirectional Communication,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1104,Multi-Stage Channels,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
12,T1105,Ingress Tool Transfer,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1105,Ingress Tool Transfer,9,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
2,T1105,Ingress Tool Transfer,31.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1106,Native API,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
27,T1110,Brute Force,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1110,Brute Force,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1110.001,Brute Force: Password Guessing,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1110.002,Brute Force: Password Cracking,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1110.003,Brute Force: Password Spraying,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1110.004,Brute Force: Credential Stuffing,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T1111,Multi-Factor Authentication Interception,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
24,T1112,Modify Registry,6.61,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1112,Modify Registry,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1113,Screen Capture,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1114,Email Collection,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1114.001,Email Collection: Local Email Collection,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1114.002,Email Collection: Remote Email Collection,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1114.003,Email Collection: Email Forwarding Rule,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1115,Clipboard Data,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1119,Automated Collection,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1120,Peripheral Device Discovery,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1123,Audio Capture,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T1124,System Time Discovery,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1129,Shared Modules,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
3,T1132.001,Data Encoding: Standard Encoding,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1133,External Remote Services,28.19,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1133,External Remote Services,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1134,Access Token Manipulation,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1134.001,Access Token Manipulation: Token Impersonation/Theft,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1134.002,Access Token Manipulation: Create Process with Token,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
62,T1135,Network Share Discovery,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1135,Network Share Discovery,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
34,T1136,Create Account,4.85,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1136,Create Account,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1137.002,Office Application Startup: Office Test,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1137.004,Office Application Startup: Outlook Home Page,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
62,T1140,Deobfuscate/Decode Files or Information,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1140,Deobfuscate/Decode Files or Information,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1176,Browser Extensions,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1185,Browser Session Hijacking,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1187,Forced Authentication,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1188,Multi-hop Proxy,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
3,T1189,Drive-by Compromise,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
7,T1190,Exploit Public-Facing Application,16.74,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
1,T1190,Exploit Public-Facing Application,37.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1195.001,Supply Chain Compromise: Compromise Software Dependencies and Development Tools,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1195.002,Supply Chain Compromise: Software Supply Chain,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1197,BITS Jobs,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
22,T1199,Trusted Relationship,7.49,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
5,T1199,Trusted Relationship,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
74,T1201,Password Policy Discovery,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1201,Password Policy Discovery,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
11,T1202,Indirect Command Execution,12.78,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1202,Indirect Command Execution,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1203,Exploitation for Client Execution,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1204,User Execution,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
4,T1204.001,User Execution: Malicious Link,18.75,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
3,T1204.002,User Execution: Malicious File,25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
5,T1210,Exploitation of Remote Services,12.5,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
6,T1211,Exploitation for Defense Evasion,6.25,CISA,2020,Public,https://www.cisa.gov/uscert/ncas/alerts/2020
