TID,Technique,Type,Year,Reporter,Target,Source
T1560.001,Archive Collected Data: Archive via Utility,Public,2022,CISA,ICS,https://www.cisa.gov/uscert/ncas/alerts/aa22-083a
T1560.001,Archive Collected Data: Archive via Utility,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-174a
T1560.001,Archive Collected Data: Archive via Utility,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-257a
T1560.001,Archive Collected Data: Archive via Utility,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-277a
T1560.001,Archive Collected Data: Archive via Utility,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-259a
T1560.001,Archive Collected Data: Archive via Utility,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-336a
T1560.001,Archive Collected Data: Archive via Utility,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1560.001,Archive Collected Data: Archive via Utility,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-201a
T1560.001,Archive Collected Data: Archive via Utility,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1560.003,Archive Collected Data: Archive via Custom Method,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1560.003,Archive Collected Data: Archive via Custom Method,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1561,Disk Wipe,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-291a
T1562,Impair Defenses,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-239a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-302a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-061a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-136a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-055a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-277a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-076a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-320a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-321a
T1562.001,Impair Defenses: Disable or Modify Tools,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-335a
T1562.003,Impair Defenses: Impair Command History Logging,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-239a
T1562.004,Impair Defenses: Disable or Modify System Firewall,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-301a
T1562.004,Impair Defenses: Disable or Modify System Firewall,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1562.004,Impair Defenses: Disable or Modify System Firewall,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-054a
T1562.004,Impair Defenses: Disable or Modify System Firewall,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-136a
T1562.006,Impair Defenses: Indicator Blocking,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-239a
T1562.009,Impair Defenses: Safe Mode Boot,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-181a
T1563.001,Remote Service Session Hijacking: SSH Hijacking,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-187a
T1563.001,Remote Service Session Hijacking: SSH Hijacking,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-294a
T1563.002,Remote Service Session Hijacking: RDP Hijacking,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-158a
T1563.002,Remote Service Session Hijacking: RDP Hijacking,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-187a
T1563.002,Remote Service Session Hijacking: RDP Hijacking,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-294a
T1563.002,Remote Service Session Hijacking: RDP Hijacking,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-335a
T1564,Hide Artifacts,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200b
T1564,Hide Artifacts,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1564.001,Hide Artifacts: Hidden Files and Directories,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-266a
T1564.001,Hide Artifacts: Hidden Files and Directories,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1564.001,Hide Artifacts: Hidden Files and Directories,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-048a
T1564.003,Hide Artifacts: Hidden Window,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1566,Phishing,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-152a
T1566,Phishing,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-181a
T1566,Phishing,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-223a
T1566,Phishing,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-075a
T1566,Phishing,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-136a
T1566,Phishing,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-158a
T1566,Phishing,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1566,Phishing,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-131a
T1566,Phishing,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-287a
T1566,Phishing,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-335a
T1566:001,Phishing: Spearphishing Attachment,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200b
T1566.001,Phishing: Spearphishing Attachment,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-227a
T1566.001,Phishing: Spearphishing Attachment,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-239a
T1566.001,Phishing: Spearphishing Attachment,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-275a
T1566.001,Phishing: Spearphishing Attachment,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-280a
T1566.001,Phishing: Spearphishing Attachment,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-301a
T1566.001,Phishing: Spearphishing Attachment,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1566.001,Phishing: Spearphishing Attachment,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-076a
T1566.001,Phishing: Spearphishing Attachment,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200a
T1566.001,Phishing: Spearphishing Attachment,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-265a
T1566.001,Phishing: Spearphishing Attachment,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-055a
T1566.001,Phishing: Spearphishing Attachment,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-152a
T1566.001,Phishing: Spearphishing Attachment,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-061a
T1566.001,Phishing: Spearphishing Attachment,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-321a
T1566.002,Phishing: Spearphishing Link,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-048a
T1566.002,Phishing: Spearphishing Link,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-076a
T1566.002,Phishing: Spearphishing Link,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-148a
T1566.002,Phishing: Spearphishing Link,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200a
T1566.002,Phishing: Spearphishing Link,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200b
T1566.002,Phishing: Spearphishing Link,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-265a
T1566.002,Phishing: Spearphishing Link,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-205a
T1566.002,Phishing: Spearphishing Link,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-258a
T1566.002,Phishing: Spearphishing Link,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-275a
T1566.002,Phishing: Spearphishing Link,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-280a
T1566.002,Phishing: Spearphishing Link,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-301a
T1566.002,Phishing: Spearphishing Link,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1566.002,Phishing: Spearphishing Link,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1566.002,Phishing: Spearphishing Link,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-061a
T1566.002,Phishing: Spearphishing Link,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-187a
T1566.002,Phishing: Spearphishing Link,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-054a
T1566.002,Phishing: Spearphishing Link,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-055a
T1566.003,Phishing: Spearphishing via Service,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1567,Exfiltration Over Web Service,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-075a
T1567,Exfiltration Over Web Service,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1567,Exfiltration Over Web Service,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-291a
T1567,Exfiltration Over Web Service,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-294a
T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-075a
T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-136a
T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-152a
T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-277a
T1568.002,Dynamic Resolution: Domain Generation Algorithms,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1568.002,Dynamic Resolution: Domain Generation Algorithms,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-352a
T1569,System Services,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-277a
T1569.002,System Services: Service Execution,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1569.002,System Services: Service Execution,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1569.002,System Services: Service Execution,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-239a
T1569.002,System Services: Service Execution,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1569.002,System Services: Service Execution,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-352a
T1570,Lateral Tool Transfer,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1570,Lateral Tool Transfer,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-187a
T1570,Lateral Tool Transfer,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-076a
T1570,Lateral Tool Transfer,Public,2022,CISA,ICS,https://www.cisa.gov/uscert/ncas/alerts/aa22-083a
T1571,Non-Standard Port,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-076a
T1571,Non-Standard Port,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200b
T1571,Non-Standard Port,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-054a
T1571,Non-Standard Port,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-174a
T1571,Non-Standard Port,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-280a
T1571,Non-Standard Port,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1572,Protocol Tunneling,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-061a
T1572,Protocol Tunneling,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-075a
T1572,Protocol Tunneling,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1572,Protocol Tunneling,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1572,Protocol Tunneling,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200a
T1572,Protocol Tunneling,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200b
T1572,Protocol Tunneling,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1573,Encrypted Channel,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1573,Encrypted Channel,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1573,Encrypted Channel,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-048a
T1573,Encrypted Channel,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-239a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-048a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-076a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-259a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-336a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-138b
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-174a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-301a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1573.001,Encrypted Channel: Symmetric Cryptography,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1573.002,Encrypted Channel: Asymmetric Cryptography,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-258a
T1573.002,Encrypted Channel: Asymmetric Cryptography,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-280a
T1573.002,Encrypted Channel: Asymmetric Cryptography,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1573.002,Encrypted Channel: Asymmetric Cryptography,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1573.002,Encrypted Channel: Asymmetric Cryptography,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-187a
T1573.002,Encrypted Channel: Asymmetric Cryptography,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-054a
T1574,Hijack Execution Flow,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-277a
T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,Public,2021,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa21-200b
T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1574.002,Hijack Exectuion Flow: DLL Side-Loading,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-275a
T1574.002,Hijack Exectuion Flow: DLL Side-Loading,Public,2020,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa20-336a
T1574.002,Hijack Exectuion Flow: DLL Side-Loading,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1574.002,Hijack Exectuion Flow: DLL Side-Loading,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-158a
T1574.002,Hijack Exectuion Flow: DLL Side-Loading,Public,2022,CISA,Enterprise,https://www.cisa.gov/uscert/ncas/alerts/aa22-249a
T1580,Cloud Infrastructure Discovery,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1583,Acquire Infrastructure,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-040a
T1583,Acquire Infrastructure,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1583.003,Acquire Infrastructure: Virtual Private Server,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-040a
T1583.003,Acquire Infrastructure: Virtual Private Server,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-074a
T1584,Compromise Infrastructure,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1584.001,Compromise Infrastructure: Domains,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-335a
T1584.004,Compromise Infrastructure: Server,Public,2022,CISA,ICS,https://www.cisa.gov/uscert/ncas/alerts/aa22-083a
T1585.002,Establish Accounts: Email Accounts,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1587.001,Develop Capabilities: Malware ,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1587.001,Develop Capabilities: Malware ,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-136a
T1588,Obtain Capabilities,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1588.002,Obtain Capabilities: Tool,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1589.002,Gather Victim Identity Information: Email Addresses,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1589.003,Gather Victim Identity Information: Employee Names,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1590,Gather Victim Network Information,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-108
T1590.006,Gather Victim Network Information: Network Security Appliances,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1591,Gather Victim Org Information,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1591.001,Gather Victim Org Information: Determine Physical Locations,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1595.002,Active Scanning: Vulnerability Scanning,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-074a
T1596.005,Search Open Technical Databases: Scan Databases,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1598.002,Phishing for Information: Spearphishing Attachment,Public,2022,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-294a
T1608,Stage Capabilities,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1610,Deploy Container,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-129a
T1614.001,System Location Discovery: System Language Discovery,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-075a
T1614.001,System Location Discovery: System Language Discovery,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-165a
T1615,Group Policy Discovery,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-059a
T1620,Reflective Code Loading ,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-187a
T1622,Debugger Evasion,Public,2023,CISA,Enterprise,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-187a
